-6.63136 	0
-6.6302 	0.00116005
-6.64118 	0.0110067
-6.65973 	0.0201122
-6.67761 	0.0237135
-6.68972 	0.0228381
-6.69544 	0.0201313
-6.6976 	0.017568
-6.69802 	0.0154993
-6.69579 	0.0140413
-6.68961 	0.0141278
-6.67938 	0.0164583
-6.66673 	0.0197272
-6.6552 	0.0216019
-6.64757 	0.0215092
-6.64446 	0.0203581
-6.64448 	0.0191232
-6.64605 	0.0180978
-6.64804 	0.0172338
-6.6502 	0.016492
-6.65283 	0.0159055
-6.65626 	0.0155484
-6.66003 	0.0153275
-6.66297 	0.0149679
-6.66413 	0.0144033
-6.66304 	0.0138814
-6.66018 	0.01366
-6.65633 	0.0137141
-6.6524 	0.0138045
-6.64936 	0.0136776
-6.64795 	0.0133044
-6.64806 	0.0128824
-6.64896 	0.0125187
-6.65003 	0.0121914
-6.65115 	0.0118911
-6.65286 	0.011682
-6.65533 	0.0116278
-6.65807 	0.0116442
-6.66022 	0.0115439
-6.6608 	0.0112665
-6.65955 	0.0110589
-6.65694 	0.0111044
-6.65392 	0.0112561
-6.6515 	0.0112602
-6.6502 	0.011084
-6.64992 	0.0108438
-6.65023 	0.0106148
-6.6506 	0.010398
-6.65087 	0.0101873
-6.65117 	0.00998584
-6.65172 	0.00980378
-6.6526 	0.00965317
-6.65382 	0.00954747
-6.65539 	0.0094994
-6.65717 	0.00949389
-6.65887 	0.00947727
-6.66003 	0.00938094
-6.66034 	0.00922294
-6.65972 	0.0090865
-6.65839 	0.00903163
-6.65654 	0.00907354
-6.65451 	0.00915257
-6.65295 	0.00914096
-6.65249 	0.00900849
-6.65307 	0.00888734
-6.65402 	0.00880347
-6.65474 	0.00870063
-6.65509 	0.00857911
-6.65522 	0.00845482
-6.65543 	0.00833577
-6.65589 	0.00823059
-6.65662 	0.00814779
-6.65738 	0.00807107
-6.65781 	0.00797304
-6.65775 	0.00786621
-6.65731 	0.00777452
-6.65677 	0.00769217
-6.65637 	0.00760327
-6.65621 	0.00750813
-6.6563 	0.00741419
-6.65656 	0.00732673
-6.65688 	0.00724392
-6.65715 	0.00716142
-6.65733 	0.00707784
-6.65743 	0.00699481
-6.65742 	0.006913
-6.65724 	0.00683543
-6.6568 	0.00677159
-6.65613 	0.00672852
-6.6554 	0.00669281
-6.65494 	0.0066355
-6.6549 	0.00656309
-6.65517 	0.00649793
-6.65549 	0.00643654
-6.65565 	0.00637021
-6.65551 	0.00630493
-6.65506 	0.00625579
-6.65438 	0.00622919
-6.65361 	0.00621335
-6.65302 	0.00617896
