1000	5.01413 	0
2000	5.25129 	0.237159
3000	5.29183 	0.142798
4000	5.05742 	0.255232
5000	4.96453 	0.218437
6000	5.0422 	0.194534
7000	5.0785 	0.168369
8000	5.10168 	0.147643
9000	5.12101 	0.131636
10000	5.13587 	0.118673
11000	5.10129 	0.112777
12000	5.06742 	0.108379
13000	5.06143 	0.0998737
14000	5.06191 	0.0924663
15000	5.07898 	0.0877589
16000	5.07638 	0.0821321
17000	5.09295 	0.0789091
18000	5.06803 	0.0784603
19000	5.05751 	0.0749586
20000	5.04972 	0.0715372
21000	5.0728 	0.071854
22000	5.0734 	0.0685127
23000	5.0995 	0.070478
24000	5.11543 	0.0693315
25000	5.09699 	0.0690098
26000	5.08611 	0.0671887
27000	5.09989 	0.0661038
28000	5.09101 	0.0643154
29000	5.09604 	0.0622619
30000	5.07364 	0.0641866
31000	5.06807 	0.0623313
32000	5.05946 	0.0609621
33000	5.05849 	0.0590939
34000	5.07668 	0.0601438
35000	5.07859 	0.0584313
36000	5.08905 	0.0577416
37000	5.06826 	0.0598859
38000	5.07168 	0.0583889
39000	5.08995 	0.0597364
40000	5.09578 	0.0585151
41000	5.09041 	0.0573228
42000	5.09925 	0.0566361
43000	5.09868 	0.0553062
44000	5.10092 	0.0540809
45000	5.09815 	0.052938
46000	5.09738 	0.05178
47000	5.08737 	0.0516458
48000	5.07953 	0.0511624
49000	5.07075 	0.0508719
50000	5.07873 	0.0504794
51000	5.07298 	0.0498133
52000	5.08038 	0.0494046
53000	5.06881 	0.0498271
54000	5.05972 	0.0497333
55000	5.05043 	0.0496966
56000	5.06137 	0.0500135
57000	5.07317 	0.0505248
58000	5.07569 	0.0497099
59000	5.07243 	0.0489687
60000	5.06455 	0.048786
61000	5.06102 	0.0481091
62000	5.0555 	0.0476485
63000	5.05783 	0.0469439
64000	5.05994 	0.0462529
65000	5.05643 	0.0456706
66000	5.05418 	0.0450296
67000	5.05403 	0.0443527
68000	5.05605 	0.0437419
69000	5.06046 	0.0433286
70000	5.05746 	0.0428102
71000	5.05008 	0.0428435
72000	5.04732 	0.0423347
73000	5.05099 	0.0419123
74000	5.05184 	0.0413507
75000	5.05192 	0.0407957
76000	5.04984 	0.040309
77000	5.05289 	0.0398991
78000	5.05422 	0.0394065
79000	5.04459 	0.0400784
80000	5.03965 	0.0398815
81000	5.04147 	0.0394282
82000	5.04237 	0.0389548
83000	5.03872 	0.0386547
84000	5.03635 	0.0382652
85000	5.03873 	0.0378869
86000	5.04052 	0.0374867
87000	5.03981 	0.0370602
88000	5.03197 	0.0374662
89000	5.03401 	0.0370991
90000	5.03264 	0.0367101
91000	5.03373 	0.0363208
92000	5.03255 	0.0359432
93000	5.03493 	0.0356344
94000	5.03679 	0.0353019
95000	5.04137 	0.0352276
96000	5.04018 	0.034879
97000	5.0369 	0.0346729
98000	5.04055 	0.0345104
99000	5.03856 	0.0342175
100000	5.03532 	0.0340288
101000	5.03099 	0.0339667
102000	5.03311 	0.0336987
103000	5.02986 	0.0335275
104000	5.03023 	0.0332057
105000	5.03182 	0.0329262
106000	5.02998 	0.032666
107000	5.02546 	0.0326733
108000	5.0247 	0.0323783
109000	5.02363 	0.0320977
110000	5.02513 	0.0318402
111000	5.02833 	0.0317137
112000	5.0296 	0.031455
113000	5.02915 	0.0311786
114000	5.03217 	0.0310512
115000	5.02945 	0.0309005
116000	5.02289 	0.0313276
117000	5.02338 	0.0310626
118000	5.02304 	0.0308001
119000	5.02925 	0.0311634
120000	5.02718 	0.0309713
121000	5.02618 	0.0307306
122000	5.0267 	0.030482
123000	5.02478 	0.0302938
124000	5.02227 	0.0301529
125000	5.0198 	0.0300127
126000	5.02066 	0.0297859
127000	5.01794 	0.0296749
128000	5.01901 	0.0294615
129000	5.02007 	0.0292513
130000	5.0212 	0.0290476
131000	5.01754 	0.0290563
132000	5.01736 	0.0288358
133000	5.01895 	0.0286622
134000	5.01899 	0.0284475
135000	5.02156 	0.0283528
136000	5.0252 	0.0283775
137000	5.02632 	0.028192
138000	5.02357 	0.0281216
139000	5.02326 	0.0279203
140000	5.02022 	0.0278868
141000	5.02105 	0.0277009
142000	5.01981 	0.0275329
143000	5.01991 	0.0273398
144000	5.01784 	0.0272283
145000	5.01638 	0.0270792
146000	5.01654 	0.0268936
147000	5.01777 	0.0267382
148000	5.01598 	0.0266172
149000	5.01471 	0.0264685
150000	5.01471 	0.0262915
151000	5.01269 	0.0261951
152000	5.01087 	0.0260857
153000	5.01204 	0.0259413
154000	5.01473 	0.025912
155000	5.01862 	0.0260366
156000	5.02312 	0.0262572
157000	5.02736 	0.0264318
158000	5.03107 	0.0265246
159000	5.0314 	0.0263593
160000	5.03022 	0.0262205
161000	5.03294 	0.0261983
162000	5.03196 	0.0260544
163000	5.03047 	0.0259368
164000	5.02912 	0.0258137
165000	5.02729 	0.025722
166000	5.02726 	0.0255666
167000	5.02735 	0.0254132
168000	5.02637 	0.0252805
169000	5.02446 	0.0252029
170000	5.02164 	0.025213
171000	5.0209 	0.0250761
172000	5.02231 	0.0249701
173000	5.02194 	0.0248282
174000	5.02159 	0.0246876
175000	5.02062 	0.0245653
176000	5.01729 	0.0246509
177000	5.01575 	0.0245596
178000	5.01565 	0.0244215
179000	5.01349 	0.0243808
180000	5.01274 	0.0242567
181000	5.01234 	0.0241255
182000	5.01454 	0.0240927
183000	5.0131 	0.0240038
184000	5.014 	0.0238901
185000	5.01414 	0.0237611
186000	5.01115 	0.023822
187000	5.01591 	0.0241683
188000	5.01538 	0.0240452
189000	5.01534 	0.0239177
190000	5.01509 	0.0237927
191000	5.01431 	0.0236808
192000	5.01303 	0.0235918
193000	5.01321 	0.0234699
194000	5.01317 	0.0233486
195000	5.01309 	0.0232287
196000	5.01306 	0.0231099
197000	5.01353 	0.0229971
198000	5.01204 	0.0229291
199000	5.00981 	0.0229225
200000	5.01037 	0.0228144
201000	5.0116 	0.0227342
202000	5.01156 	0.0226215
203000	5.01032 	0.0225436
204000	5.00893 	0.022476
205000	5.00611 	0.0225435
206000	5.00651 	0.0224375
207000	5.00521 	0.0223668
208000	5.00564 	0.0222632
209000	5.00765 	0.0222475
210000	5.00782 	0.0221419
211000	5.00731 	0.0220426
212000	5.00587 	0.0219852
213000	5.0064 	0.0218882
