0 -0.735876 0.00408122
1 -0.736806 0.00391516
2 -0.736326 0.00398073
3 -0.737034 0.00390065
4 -0.738297 0.00395535
5 -0.739253 0.00397849
6 -0.738676 0.00405783
7 -0.738988 0.00398017
8 -0.739758 0.00414167
9 -0.739933 0.00401327
10 -0.740725 0.00416866
11 -0.741567 0.00416981
12 -0.741557 0.0040043
13 -0.74162 0.0038519
14 -0.742149 0.00386121
15 -0.743323 0.00379593
16 -0.744532 0.00386167
17 -0.744725 0.00359938
18 -0.74429 0.0035546
19 -0.74501 0.00350143
20 -0.745697 0.0033905
21 -0.745286 0.00326906
22 -0.745669 0.00333786
23 -0.746331 0.003452
24 -0.745612 0.00355491
25 -0.74578 0.0037413
26 -0.746172 0.00365502
27 -0.746645 0.00361033
28 -0.746422 0.00352918
29 -0.746873 0.00344798
30 -0.747404 0.00337529
31 -0.747611 0.0034089
32 -0.74781 0.00350192
33 -0.747618 0.00347151
34 -0.74865 0.00346489
35 -0.748253 0.00335423
36 -0.747839 0.0032797
37 -0.747287 0.00333256
38 -0.747416 0.00322802
39 -0.747902 0.00330729
40 -0.748716 0.00306441
41 -0.749302 0.00317694
42 -0.75095 0.00320337
43 -0.751905 0.00324905
44 -0.75191 0.00319668
45 -0.75165 0.00303771
46 -0.752625 0.0029934
47 -0.753785 0.00304379
48 -0.753477 0.00306332
49 -0.753551 0.00304855
50 -0.753461 0.00319858
51 -0.752838 0.00316252
52 -0.753481 0.00326814
53 -0.753698 0.00333725
54 -0.753747 0.00322261
55 -0.75354 0.00336068
56 -0.753962 0.00340203
57 -0.753922 0.00330089
58 -0.754272 0.00327958
59 -0.755206 0.00335249
60 -0.755105 0.00317967
61 -0.755198 0.00301813
62 -0.754748 0.00310625
63 -0.754752 0.00311886
64 -0.755041 0.00322666
65 -0.755329 0.00294792
66 -0.755984 0.0027849
67 -0.755824 0.00285422
68 -0.756254 0.00274583
69 -0.756761 0.00271746
70 -0.756826 0.00280164
71 -0.756723 0.00272243
72 -0.756996 0.00273482
73 -0.75672 0.00275212
74 -0.756382 0.00292556
75 -0.756457 0.00288503
76 -0.756856 0.00308738
77 -0.756641 0.00308528
78 -0.757018 0.00318385
79 -0.756926 0.00332083
80 -0.757628 0.00336293
81 -0.757971 0.003341
82 -0.758142 0.00330831
83 -0.758316 0.00320779
84 -0.759423 0.00332002
85 -0.759677 0.00331033
86 -0.759865 0.003275
87 -0.760069 0.00308164
88 -0.760385 0.00306492
89 -0.760504 0.00295809
90 -0.7604 0.00288406
91 -0.759905 0.00305176
