0 -0.27378 0.00258342
1 1.49867 1.46042
2 2.79329 1.10418
3 0.563764 1.64015
4 1.22982 1.47375
5 -0.684292 2.07207
6 3.40178 1.82557
7 1.66303 1.54823
8 0.879251 1.44721
9 -0.245611 1.68352
10 1.33556 1.83113
11 0.518995 1.69767
12 1.77821 1.37343
13 -0.602076 1.53542
14 -0.228033 1.37924
15 2.06839 1.54122
16 -1.59559 1.22913
17 2.37851 1.82659
18 -1.48037 1.57567
19 0.454649 1.63618
20 -0.382108 1.67905
21 5.1593 1.47859
22 2.12199 1.501
23 1.51255 1.41932
24 -1.02106 0.83018
25 -0.241903 1.21064
26 2.72283 1.68298
27 0.654469 1.35303
28 0.622285 1.81773
29 1.00576 1.32837
30 -1.35589 1.36206
31 -0.588431 1.07336
32 1.3144 1.66603
33 1.20101 1.31034
34 -2.14191 0.951109
35 -0.151225 1.76588
36 1.0618 1.42925
37 -2.64729 1.60144
38 3.01887 1.2989
39 -2.93928 1.42666
40 -0.65826 1.05896
41 0.278322 1.16644
42 1.9378 1.39304
43 0.527407 1.38689
44 1.8612 1.74524
45 -1.18488 1.64404
46 2.83908 1.25084
47 -2.52028 1.18855
48 0.11889 1.44386
49 -1.5365 1.16129
50 -1.12543 1.29328
51 -0.569439 1.50566
52 -2.57367 1.34013
53 1.90319 1.56047
54 -0.84727 1.46934
55 -2.07465 1.44455
56 0.218672 0.991479
57 1.04831 1.37695
58 0.238826 1.55785
59 -0.423708 1.36268
60 2.50419 1.62825
61 3.57801 1.51619
62 2.56106 1.4978
63 -1.27288 1.26714
64 -0.468936 1.36841
65 2.1817 1.35751
66 -0.744939 1.32738
67 0.909603 1.36898
68 1.48427 1.62941
69 1.17641 1.53436
70 0.324759 1.50664
71 -0.958672 1.2846
72 0.282651 1.55075
73 -0.235336 1.21048
74 -0.468175 1.1313
75 -2.09105 1.36467
76 0.0640231 0.818851
77 0.408886 1.56062
78 -1.19268 1.44471
79 -0.139406 1.40097
80 0.943757 1.29306
81 -0.720491 1.33199
82 1.89422 1.77458
83 0.357297 1.20554
84 -0.580195 1.27855
85 -0.17869 1.72359
86 1.7217 1.59054
87 0.304429 1.38514
88 -1.18268 1.73562
89 -0.0454595 1.47947
90 -0.989094 1.39883
91 -2.5317 1.46228
92 0.767385 1.60846
93 0.73046 1.54905
94 0.87327 1.37555
95 -1.07913 1.46007
96 1.11645 1.1305
97 3.12793 1.8607
98 1.91281 1.2302
99 -0.220954 1.57158
100 1.51279 1.39092
101 0.758544 1.99081
102 -0.781469 1.60053
103 1.87049 1.28537
104 0.68559 1.39135
105 0.80186 1.65199
106 0.427671 1.65688
107 1.40697 1.36607
108 0.94686 1.26681
109 0.870038 1.79889
110 -0.569451 1.39481
111 -2.28208 1.41745
112 -0.871577 1.63488
113 2.51775 1.66618
114 0.992852 1.34592
115 -0.400371 1.72053
116 0.473635 1.91789
117 2.36768 1.27776
118 1.20074 1.70055
119 2.62228 1.50521
120 0.974595 1.0836
121 0.633455 1.27728
122 0.0425832 1.41963
123 0.278309 1.25258
124 1.78243 1.1112
125 -0.67546 1.25538
126 4.02299 1.58297
127 -2.65077 1.31711
128 -1.81869 1.13254
129 2.06018 1.60545
130 1.07437 1.25237
131 -2.8305 1.6932
132 1.7682 1.43138
133 1.08147 1.49229
134 1.83322 1.63054
135 0.0465476 1.62841
136 0.995482 1.54067
137 0.539619 1.40763
138 -0.415559 1.44179
139 -1.11408 1.43736
140 1.65742 1.38313
