0 -0.274757 0.00224527
1 0.966763 0.623967
2 1.08318 0.756529
3 -0.0859253 1.09813
4 0.823699 0.750258
5 -0.25622 1.23486
6 1.96798 1.13647
7 1.45579 0.879876
8 0.760588 0.827651
9 -0.259155 0.817656
10 1.57145 0.7974
11 0.498702 1.01016
12 1.11297 0.764037
13 -0.362865 0.795086
14 0.489249 0.675367
15 1.23174 0.705948
16 -0.834166 0.733608
17 0.472515 1.00184
18 -0.607252 0.755992
19 1.05308 0.855699
20 -0.292558 0.867244
21 2.71412 0.719521
22 0.98422 0.786518
23 0.687095 0.884458
24 -0.47095 0.478848
25 -0.353138 0.573995
26 1.14584 0.97527
27 0.694422 0.609196
28 0.62521 0.873866
29 1.14311 0.671709
30 -0.225062 0.698526
31 0.409254 0.709159
32 1.58901 0.76702
33 0.488792 0.777178
34 -1.05429 0.596026
35 -0.0833561 0.959631
36 0.721174 0.73678
37 -0.903924 0.720177
38 1.55956 0.59474
39 0.276388 0.63532
40 -0.139646 0.533839
41 0.489839 0.644037
42 1.51596 0.759997
43 0.848523 0.586961
44 1.17536 0.894565
45 -0.153575 0.840205
46 1.62762 0.665091
47 -0.845832 0.72596
48 0.488344 0.759818
49 -0.537323 0.628462
50 0.243365 0.736382
51 -0.651627 0.868836
52 -1.142 0.719329
53 0.939154 0.780525
54 -0.0627961 0.725245
55 -0.790729 0.783502
56 0.312098 0.459572
57 0.722249 0.710054
58 0.692212 0.759323
59 -0.462331 0.725876
60 1.32862 0.834771
61 1.86956 0.786047
62 1.33436 0.754057
63 -0.546745 0.656923
64 0.292512 0.670006
65 1.55338 0.707372
66 0.145601 0.702581
67 0.668626 0.619902
68 1.02526 0.827213
69 0.814734 0.838632
70 -0.0560606 0.706825
71 -0.749882 0.672987
72 0.150664 0.767663
73 -0.451211 0.657434
74 0.2388 0.545078
75 -0.545576 0.662246
76 0.466475 0.479672
77 0.63437 0.74009
78 -0.59846 0.726167
79 -0.203685 0.64305
80 0.721486 0.617129
81 -0.468228 0.62423
82 0.911383 0.819389
83 0.476902 0.631994
84 -0.0849118 0.579422
85 0.0582095 0.845737
86 0.800748 0.948854
87 0.352572 0.601808
88 0.208811 0.823085
89 0.36599 0.684291
90 0.0245425 0.779363
91 -1.57268 0.710833
92 0.925215 0.77271
93 0.272199 0.663184
94 0.487513 0.737466
95 -0.319522 0.675043
96 0.373451 0.640129
97 1.72021 0.769613
98 0.87034 0.645762
99 -0.0895201 0.715917
100 0.648229 0.710226
101 0.126242 1.05278
102 0.00291861 0.850472
103 1.39285 0.591375
104 0.77916 0.712098
105 1.08423 0.809684
106 -0.0855708 0.884529
107 0.508333 0.725287
108 0.478343 0.667402
109 0.467574 0.800785
110 -0.237472 0.643193
111 -0.250932 0.770064
112 -0.329614 0.811881
113 1.15492 0.635494
114 0.387609 0.638402
115 0.414214 0.853051
116 0.263455 0.970003
117 1.10983 0.588771
118 0.782078 0.857346
119 1.711 0.768989
120 0.604245 0.593485
121 -0.288459 0.673189
122 0.207292 0.702802
123 0.246052 0.621655
124 0.629577 0.6186
125 -0.0999134 0.544616
126 2.22488 0.776258
127 -0.883682 0.793626
128 -0.462092 0.507408
129 0.714472 0.594863
130 0.672272 0.711562
131 -1.12601 0.86563
132 1.8325 0.758075
133 0.959216 0.721385
134 1.19422 0.782341
135 -0.0757768 0.794931
136 1.22256 0.80035
137 0.229716 0.716894
138 -0.258313 0.783602
139 -0.768682 0.673831
140 1.01472 0.695737
141 -0.45961 0.822148
142 0.456909 0.82931
143 -1.29862 0.82996
144 0.749226 0.750767
145 -0.111863 0.646477
146 0.162152 0.674895
147 1.03235 0.747168
148 0.690907 0.623347
149 -0.211387 0.685126
150 0.59211 0.871101
151 -1.02926 0.837798
152 0.473857 0.72784
153 0.718164 0.814052
154 0.0320537 0.637523
155 0.55725 0.567815
156 -0.329338 0.911862
157 0.322023 0.823005
158 -0.221904 0.748562
159 0.497362 0.551408
160 0.479842 0.750633
161 -0.868293 0.739453
162 0.166638 0.556902
163 0.430262 0.854252
164 -0.783266 0.630998
165 -0.344677 0.687258
166 0.737351 0.745715
167 -0.432754 0.581999
168 0.138804 0.863341
169 -0.51111 0.717757
170 0.129608 0.709625
171 -0.207702 0.508616
172 -0.124751 0.701526
173 1.02163 0.720635
174 -0.19576 0.718559
175 0.0462996 0.82159
176 -0.565356 0.803264
177 -0.0229455 0.638385
178 0.214286 0.725867
179 -0.284657 0.72633
180 0.831403 0.684317
181 1.13225 0.773878
182 0.337944 0.885677
183 0.667506 0.826545
184 0.357025 0.819317
185 1.66957 0.74472
186 -0.176754 0.732289
187 -0.183056 0.854165
188 -0.967026 0.53382
189 1.13232 0.713835
190 0.431731 0.700991
191 -0.966242 0.67129
192 -0.112078 0.693705
193 0.759649 0.603517
194 -0.778367 0.893458
195 0.714447 0.618844
196 -1.73691 0.639716
197 0.246061 0.979317
198 1.18704 0.886621
199 -0.0404624 0.669392
200 -1.22871 0.692296
201 -0.120793 0.869654
202 0.494709 0.674613
203 2.46241 0.63876
204 -0.722118 0.546878
205 1.18896 0.642437
206 -0.765816 0.688628
207 -0.195008 0.893437
208 -0.609151 0.756221
209 1.70235 0.689127
210 -0.478034 0.828948
211 0.456019 0.919051
212 -1.14495 0.817438
213 -0.512871 0.464556
214 0.870406 0.782669
215 0.647819 0.610759
216 2.27433 0.789641
217 2.11587 0.681966
218 0.470199 1.10711
219 0.361626 0.711829
220 0.165279 0.81093
221 0.803551 0.732229
222 -0.139657 0.628133
223 1.20942 0.736963
224 0.370742 0.72433
225 0.324014 1.08467
226 -0.312841 0.967993
227 0.301977 0.682465
228 -0.324683 0.659857
229 -0.981366 0.652287
230 0.382819 0.760209
231 -0.309777 0.632594
232 0.619786 0.670854
233 0.451079 0.755196
234 0.312642 0.852042
235 -0.0904317 0.721506
236 0.618749 0.718617
237 1.4059 0.722507
238 0.261122 0.926593
239 1.29111 0.565691
240 -0.213425 0.657798
241 0.909705 0.763535
242 0.235148 0.895151
243 0.449819 0.823241
244 0.899001 0.517749
245 -0.474223 0.551742
246 0.71659 0.638815
247 -1.26924 0.606779
248 0.981628 0.634032
249 -0.459038 0.53932
250 -0.216665 0.74203
251 0.517324 0.627196
252 1.11239 0.624199
253 1.75964 0.80199
254 -1.5504 0.616209
255 -1.02396 0.839386
256 1.24925 0.820562
257 -0.0379781 0.692076
258 0.0844907 0.934521
259 1.28177 0.77503
260 0.748532 0.901435
261 -0.146962 0.747452
262 -0.0555321 0.751083
263 0.773991 0.692553
264 1.60729 0.857424
265 1.17358 0.753754
266 -1.41292 0.691442
267 0.481253 0.829266
268 -0.906678 0.903497
269 1.24487 0.714097
270 -0.439947 0.775083
271 1.55082 0.765643
272 -0.493633 0.756113
273 -1.21297 0.843596
274 -0.576084 0.769862
275 -0.0592376 0.946591
276 1.45164 0.758937
277 0.122073 0.726842
278 -0.492679 0.812697
279 0.27118 0.801662
280 1.05516 0.906406
281 1.78125 0.826817
282 0.100127 0.895094
283 -0.271999 0.789732
284 0.659436 0.638732
285 -0.28627 0.641078
286 0.653565 0.9216
287 0.940641 0.716375
288 1.44064 0.716893
289 0.712004 0.714765
290 -0.368799 0.865945
291 1.63895 0.842844
292 -0.0983105 0.816964
293 0.217747 0.742728
294 -0.966437 0.856049
295 0.343979 0.906043
296 0.166415 0.717044
297 0.510065 0.807638
298 0.852032 0.921471
299 -0.276064 0.00259783
