2.81795 	0
2.80676 	0.0111874
2.79471 	0.0136716
2.78268 	0.0154347
2.77058 	0.0170121
2.75786 	0.0188285
2.74446 	0.0208063
2.73142 	0.0222428
2.72071 	0.0223474
2.71408 	0.0210604
2.71198 	0.0191649
2.71358 	0.0175678
2.71735 	0.0165946
2.72171 	0.0159711
2.72532 	0.0152989
2.72718 	0.0144308
2.7268 	0.0135606
2.7244 	0.0130074
2.72096 	0.0127755
2.71782 	0.0125209
2.71591 	0.0120625
2.71526 	0.0115194
2.71525 	0.0110071
2.71524 	0.0105385
2.71503 	0.0101103
2.71493 	0.00971414
2.71539 	0.00935863
2.71668 	0.00910936
2.71885 	0.00905416
2.72189 	0.00926157
2.7258 	0.00977224
2.73051 	0.0105699
2.73584 	0.011547
2.74144 	0.0125271
2.7469 	0.0133314
2.75176 	0.013837
2.75564 	0.0140067
2.75829 	0.0138879
2.7596 	0.01359
2.75959 	0.0132459
2.75843 	0.0129711
2.75634 	0.0128297
2.75362 	0.012819
2.7506 	0.0128846
2.74754 	0.0129618
2.74462 	0.013008
2.74194 	0.0130078
2.73955 	0.0129558
2.73758 	0.0128412
2.73626 	0.01265
2.73596 	0.0124032
2.73694 	0.0122018
2.73922 	0.012185
2.74254 	0.012409
2.74646 	0.0127955
2.75051 	0.0132025
2.75433 	0.0135198
2.75769 	0.0137021
2.76045 	0.013749
2.76259 	0.0136856
2.76418 	0.0135532
2.7654 	0.0133886
2.7663 	0.0132049
2.76666 	0.0130021
2.76614 	0.0128113
2.76446 	0.0127263
2.76168 	0.0128395
2.75814 	0.013135
2.75433 	0.0134937
2.75073 	0.0137774
2.74785 	0.0138837
2.74617 	0.0137926
2.746 	0.0136034
2.7474 	0.0134908
2.75017 	0.0135943
2.75394 	0.0139365
2.75831 	0.0144309
2.76285 	0.0149488
2.76718 	0.0153817
2.77105 	0.0156733
2.77433 	0.0158225
2.77705 	0.0158636
2.77934 	0.0158372
2.78133 	0.0157732
2.78314 	0.0156914
2.78488 	0.0156052
2.7866 	0.0155207
2.78829 	0.0154365
2.78991 	0.0153474
2.79141 	0.0152498
2.79279 	0.015144
2.79406 	0.0150325
2.79522 	0.014915
2.7962 	0.0147879
2.79687 	0.014647
2.7971 	0.0144955
2.7968 	0.0143485
2.79594 	0.0142275
2.79456 	0.0141497
2.79277 	0.0141219
2.79064 	0.0141431
2.78824 	0.0142067
2.78568 	0.0143
2.78308 	0.0143984
2.78064 	0.0144679
2.77857 	0.0144789
2.77705 	0.0144235
2.77615 	0.0143179
2.77583 	0.0141894
2.77601 	0.014061
2.77655 	0.0139443
2.77736 	0.0138427
2.77837 	0.0137566
2.77957 	0.0136884
2.78101 	0.0136448
2.78272 	0.013634
2.78468 	0.0136594
2.78682 	0.013711
2.78897 	0.0137636
2.79091 	0.0137863
2.79247 	0.0137601
2.79354 	0.0136886
2.79415 	0.0135907
2.79445 	0.013484
2.79464 	0.0133771
2.79489 	0.0132728
2.79528 	0.0131737
2.79584 	0.0130825
2.79655 	0.0129996
2.79735 	0.0129246
2.79828 	0.0128589
2.79937 	0.0128075
2.80066 	0.0127762
2.80213 	0.0127656
2.80368 	0.0127652
2.80515 	0.0127554
2.80633 	0.0127173
2.80706 	0.0126456
2.80723 	0.0125555
2.80692 	0.0124693
2.80633 	0.012395
2.80562 	0.0123276
2.8049 	0.0122625
2.80418 	0.0121982
2.80347 	0.0121345
2.80275 	0.0120723
2.802 	0.0120135
2.80119 	0.0119596
